ITMS_CD_NBR,STCK_KOR_NM,DMD_FRCS_START_DT,DMD_FRCS_END_DT,SBSC_START_DT,SBSC_CLSG_DT,PYM_DT,DRBC_DT,STCK_LSTN_DT,LWEN_SCDL_PBOF_AMT,TPPO_SCDL_PBOF_AMT,CNFM_PBOF_AMT,PBOF_STCK_CNT,SBSC_RVLR_RT,RPRS_SPIC_COM_NM,JOINT_SPIC_COM_NM,RBPE_COM_NM,FSS_RCIP_NBR,STCK_FACE_AMT,AISS_GNRL_STCK_CNT,AISS_PRTY_STCK_CNT,NMN_RRT_PROXY_INST_NM,DMD_FRCS_RVLR_RT,OBLG_DFPN_APLCT_RATE
110310,모린스,,,20090915,20090916,20090918,20090918,20090925,"30,000",0,"39,000","1,362,412",0,"KB증권,NH투자",,,,500,"6,493,439",0,,0,0
105330,케이엔더블유,,,20090917,20090918,20090922,20090922,20090929,"9,000",0,"11,000","900,000",0,키움,,,,500,"3,500,000",0,,0,0
047400,쌍용머티리얼,,,20090916,20090917,20090922,20090922,20090929,"14,500",0,"17,500","1,800,000",0,미래에셋,,,,"5,000","4,000,000",0,,0,0
093240,에리트베이직,,,20090917,20090918,20090922,20090922,20090928,"3,400",0,"4,000","2,000,000",0,신한,,,,500,"6,000,000",0,,0,0
042520,한스바이오메드,,,20090929,20090930,20091005,20091005,20091009,"4,500",0,"5,500","777,000",0,한국투자,,,,500,"6,989,243",0,,0,0
082640,동양생명보험,,,20090929,20090930,20091006,20091006,20091008,"17,000",0,"17,000","20,022,339",0,미래에셋,,,,"5,000","96,771,051",0,,0,0
000080,진로,,,20091007,20091009,20091013,20091013,20091019,"45,000",0,"41,000","14,400,000",0,"NH투자,삼성","UBS,대신",,,"5,000","42,995,303","4,697",,0,0
052860,아이앤씨테크놀로지,,,20090923,20090924,20090928,20090928,20091006,"14,000",0,"16,000","2,320,000",0,미래에셋,,,,500,"9,261,182","1,140,384",,0,0
104200,네오위즈벅스,,,20090924,20090925,20090929,20090929,20091006,"9,000",0,"9,000","2,733,248",0,NH투자,,,,500,"7,907,688","2,059,064",,0,0
087220,스틸플라워,,,20091015,20091016,20091020,20091020,20091027,"17,500",0,"13,500","1,750,000",0,미래에셋,,,,500,"11,250,000",0,,0,0
052690,한국전력기술,,,20091203,20091204,20091208,20091208,20091214,"21,600",0,"21,600","7,644,000",0,유안타,,,,200,"38,220,000",0,,0,0
099410,동방선기,,,20091102,20091103,20091105,20091105,20091110,"5,000",0,"4,000","1,799,960",0,신한,,,,500,"4,200,040",0,,0,0
109960,이너스텍,,,20091102,20091103,20091106,20091106,20091113,"10,000",0,"10,000","375,000",0,미래에셋,,,,500,"1,500,000",0,,0,0
034730,SKC&C,,,20091103,20091104,20091106,20091106,20091111,"28,000",0,"30,000","15,000,000",0,NH투자,,,,200,"50,000,000",0,,0,0
058630,엠게임,,,20081209,20081210,20081215,20081215,20081219,"11,000",0,"10,000","310,000",0,미래에셋,,,,500,"5,864,007",0,,0,0
086900,메디톡스,,,20090107,20090108,20090112,20090112,20090116,"13,200",0,"14,000","253,056",0,한국투자,,,,500,"5,977,449",0,,0,0
078070,유비쿼스,,,20090114,20090115,20090119,20090119,20090123,"6,000",0,"6,100","1,029,200",0,미래에셋,,,,500,"9,260,800",0,,0,0
086890,이수앱지스,,,20090119,20090120,20090123,20090123,20090203,"5,000",0,"5,500","1,360,000",0,삼성,,,,500,"6,083,330","1,000,000",,0,0
104040,대성파인텍,,,20090113,20090114,20090119,20090119,20090123,"4,000",0,"3,500","450,000",0,KB증권,,,,500,"2,444,000",0,,0,0
101400,네오피델리티,,,20090319,20090320,20090324,20090324,20090331,"4,000",0,"4,500","500,000",0,한화,,,,500,"2,000,000","1,160,070",,0,0
102940,코오롱생명과학,,,20090326,20090327,20090331,20090331,20090407,"19,500",0,"23,500","720,000",0,삼성,,,,500,"2,700,000","581,300",,0,0
101490,에스앤에스텍,,,20090401,20090402,20090407,20090407,20090414,"3,500",0,"4,000","2,300,000",0,미래에셋,,,,500,"8,615,980","3,878,112",,0,0
100120,뷰웍스,,,20090402,20090403,20090406,20090406,20090410,"8,000",0,"9,000","1,050,000",0,한국투자,,,,500,"4,997,910",0,,0,0
095300,엔에스브이,,,20090407,20090408,20090410,20090410,20090417,"3,600",0,"4,300","2,535,000",0,미래에셋,,,,500,"5,915,000",0,,0,0
081150,티플랙스,,,20090414,20090415,20090420,20090420,20090423,"2,200",0,"3,000","1,058,970",0,미래에셋,,,,500,"4,694,030",0,,0,0
098660,에스티오,,,20090408,20090409,20090413,20090413,20090417,"4,000",0,"5,000","940,000",0,삼성,,,,500,"4,058,801","96,399",,0,0
101170,우림기계,,,20090416,20090417,20090422,20090422,20090428,"8,000",0,"10,000","1,958,000",0,유안타,,,,500,"6,729,300","312,700",,0,0
900060,중국식품포장유한공사,,,20090316,20090317,20090320,20090320,20090327,"2,700",0,"1,500","6,000,000",0,신한,,,,357,"14,000,000",0,,0,0
102710,이엔에프테크놀로지,,,20090520,20090521,20090525,20090525,20090528,"4,500",0,"5,500","2,700,000",0,한국투자,,,,500,"11,500,000",0,,0,0
099660,신텍,,,20090421,20090422,20090424,20090424,20090430,"9,500",0,"12,500","1,200,000",0,NH투자,,,,500,"4,050,217","1,000,000",,0,0
010240,흥국,,,20090429,20090430,20090504,20090504,20090512,"3,200",0,"4,200","1,122,180",0,한국투자,,,,500,"4,205,820","382,000",,0,0
071670,에이테크솔루션,,,20090406,20090407,20090410,20090410,20090417,"5,000",0,"5,400","500,000",0,KB증권,,,,500,"9,500,000",0,,0,0
102210,해덕선기,,,20090511,20090512,20090515,20090515,20090521,"7,500",0,"8,500","2,450,000",0,메리츠,,,,500,"5,700,000",0,,0,0
114190,강원비앤이,,,20091110,20091111,20091113,20091113,20091120,"4,800",0,"4,700","1,400,000",0,KB증권,,,,500,"3,900,000",0,,0,0
114090,그랜드코리아레저,,,20091111,20091112,20091116,20091116,20091119,"9,500",0,"12,000","18,556,701",0,미래에셋,,,,500,"60,000,000",0,,0,0
088290,이원컴포텍,,,20091119,20091120,20091124,20091124,20091201,"2,000",0,"2,000","1,451,518",0,신영,,,,500,"3,548,482",0,,0,0
900080,중국엔진집단유한공사,,,20091123,20091124,20091127,20091127,20091204,"10,000",0,"6,000","10,000,000",0,신한,,,,166,"30,000,000",0,,0,0
108860,디오텍,,,20091202,20091203,20091207,20091207,20091210,"10,000",0,"9,000","716,000",0,한화,,,,500,"2,861,166",0,,0,0
096640,멜파스,,,20091209,20091210,20091214,20091214,20091218,"43,200",0,"43,200","1,244,266",0,한국투자,,,,500,"3,904,735","466,666",,0,0
114450,KPX라이프사이언스,,,20091210,20091211,20091215,20091215,20091222,"5,000",0,"6,200","5,500,000",0,미래에셋,,,,500,"11,000,000",0,,0,0
104460,동양피엔에프,,,20091210,20091211,20091215,20091215,20091222,"10,000",0,"12,000","1,700,000",0,현대차증권,,,,500,"4,800,000",0,,0,0
114410,현대푸드시스템,,,20091207,20091208,20091210,20091210,20091217,"10,000",0,"11,600","5,144,000",0,KB증권,,,,500,"12,000,000",0,,0,0
071320,한국지역난방공사,,,20100121,20100122,20100125,20100125,20100129,"33,400",0,"45,000","2,895,000",0,삼성,,,,"5,000","8,683,744",0,,0,0
080530,코디에스,,,20091222,20091223,20091228,20091228,20100105,"5,000",0,"6,000","1,008,162",0,DB금융투자,,,,500,"3,860,192","818,161",,0,0
900070,글로벌에스엠테크리미티,,,20091214,20091215,20091217,20091217,20091223,"2,800",0,"3,200","5,794,020",0,미래에셋,,,,0,"25,900,000","1,372,160",,0,0
099520,아이티엑스시큐리티,,,20091214,20091215,20091217,20091217,20091222,"6,500",0,"6,000","1,293,000",0,한화,,,,500,"4,440,000","1,000,080",,0,0
111610,승화엘엠씨,,,20091223,20091224,20091229,20091229,20100106,"6,000",0,"6,700","1,334,000",0,한화,,,,500,"4,000,000",0,,0,0
114630,우노앤컴퍼니,,,20100105,20100106,20100111,20100111,20100115,"7,000",0,"6,500","2,607,000",0,SK,,,,500,"7,893,000",0,,0,0
112040,위메이드엔터테인먼트,,,20091209,20091210,20091214,20091214,20091218,"60,000",0,"62,000","2,100,000",0,NH투자,,,,500,"5,040,000","1,260,000",,0,0
101000,디엠씨,,,20091028,20091029,20091102,20091102,20091106,"7,500",0,"6,300","750,000",0,미래에셋,,,,500,"3,584,000","2,048,000",,0,0
111820,처음앤씨,,,20100610,20100611,20100614,20100614,20100618,"10,500",0,"13,000","881,982",0,NH투자,,,,500,"2,268,018",0,,0,0
123750,신영해피투모로우제1호기업인수목적,,,20100622,20100623,20100625,20100625,20100702,"1,000",0,"1,000","19,700,000",0,신영,,,,500,"520,000",0,,0,0
124050,한화에스브이명장제1호기업인수목적,,,20100629,20100630,20100702,20100702,20100709,"5,000",0,"5,000","4,000,000",0,한화,,,,100,"200,000",0,,0,0
114120,크루셜텍,,,20100712,20100713,20100715,20100715,20100721,"1,215",0,"1,400","1,205,388",0,미래에셋,,,,"1,000","7,084,159","420,453",,0,0
900130,웨이포트유한공사,,,20100714,20100715,20100719,20100719,20100723,"1,400",0,"1,400","13,970,000",0,메리츠,,,,1,"41,910,000",0,,0,0
121890,에스디시스템,,,20100707,20100708,20100712,20100712,20100716,"13,000",0,"14,800","950,000",0,미래에셋,,,,500,"3,000,000",0,,0,0
129260,인터지스,20111129,20111130,20111206,20111207,20111209,20111209,20111216,"10,000","12,200","10,000","5,835,000",0,삼성,,,,"1,000","8,720,310",0,,0,0
127120,디엔에이링크,20111205,20111206,20111214,20111215,20111219,20111219,20111226,"6,000","7,000","7,700","658,418",0,미래에셋,,,,500,"3,457,512","461,360",,0,0
130580,나이스디앤비,,,20111214,20111215,20111219,20111219,20111222,"1,400",0,"1,700","3,920,000",0,대신,,,,500,"11,480,000",0,,0,0
007070,GS리테일,,,20111214,20111215,20111219,20111219,20111223,"18,000",0,"19,500","15,400,000",0,NH투자,,,,"1,000","77,000,000",0,,0,0
114570,에스이티아이,,,20100126,20100127,20100129,20100129,20100204,"16,500",0,"17,500","1,880,000",0,삼성,,,,500,"4,227,433",0,,0,0
900090,차이나하오란리사이클링,,,20100126,20100127,20100129,20100129,20100205,"4,300",0,"4,700","10,000,000",0,신한,,,,166,"30,000,000",0,,0,0
115390,락앤락,,,20100120,20100121,20100125,20100125,20100128,"14,000",0,"15,700","10,000,000",0,한국투자,,,,500,"40,000,000",0,,0,0
101330,모베이스,,,20100126,20100127,20100129,20100129,20100204,"9,000",0,"13,200","1,435,000",0,미래에셋,,,,500,"4,565,000",0,,0,0
106080,하이소닉,,,20100128,20100129,20100202,20100202,20100209,"11,000",0,"13,000","800,000",0,한화,,,,500,"3,962,169","307,692",,0,0
101970,우양에이치씨,,,20120718,20120719,20120723,20120723,20120726,"4,000",0,"5,500","2,530,000",0,한화,,,,500,"9,560,183","3,500,000",,0,0
214870,에치디프로,20150923,20150924,20151001,20151002,20151006,20151006,20151013,"7,800",0,"8,900","1,516,209",0,대신,,,,500,0,0,,0,0
214370,케어젠,20151027,20151028,20151104,20151105,20151109,20151109,20151117,"80,000","90,000","110,000","1,620,000",0,KB증권,,,,0,0,0,,0,0
221610,한솔씨앤피,20160113,20160114,20160119,20160120,20160122,20160122,20160127,"13,000",0,"13,000","900,000",0,"신한,KB증권",,교보,,500,"2,533,340",0,,0,0
235010,하이에이아이1호기업인수목적,20160217,20160218,20160223,20160224,20160226,20160226,20160304,"2,000",0,"2,000","4,600,000",0,HI증권,,,,100,"350,000",0,,0,0
195870,해성디에스,20160609,20160610,20160615,20160616,20160620,20160620,20160624,"12,000",0,"12,000","4,000,000",0,NH투자,,,,"5,000",0,0,,0,0
359090,엔에이치스팩17호,20200908,20200909,20200914,20200915,20200917,20200917,20200923,"2,000","2,000","2,000","6,000,000",0,NH투자,,,20200911000044,100,"1,010,000",0,한국예탁결제원,0,0
080580,오킨스전자,,,20141215,20141216,20141218,20141218,20141224,"6,000",0,"7,100","1,832,524",0,미래에셋,,,,500,0,0,,0,0
204440,대우스팩2호,,,20141013,20141014,20141016,20141016,20141022,"2,000",0,"2,000","5,250,000",0,미래에셋,,,,100,0,0,,0,0
067390,아스트,20141209,20141210,20141215,20141216,20141218,20141218,20141224,"7,000","10,000","9,500","2,854,681",0,KB증권,,,,500,"9,965,204",0,,0,0
208640,케이비제6호기업인수목적,,,20141217,20141218,20141222,20141222,20141229,"2,000",0,"2,000","15,000,000",0,KB증권,,,,100,"1,000,000",0,,0,0
206640,엔에이치기업인수목적2호,,,20141218,20141219,20141222,20141222,20141229,"2,000",0,"2,000","5,337,500",0,NH투자,,,,100,0,0,,0,0
214270,케이비제7호기업인수목적,,,20150316,20150317,20150319,20150319,20150325,"2,000",0,"2,000","4,000,000",0,KB증권,,,,100,"1,350,000",0,,0,0
214150,케이티비기업인수목적2호,,,20150324,20150325,20150327,20150327,20150403,"2,000",0,"2,000","5,000,000",0,KTB투자증권,,,,100,0,0,,0,0
214680,한화에이스기업인수목적1호,,,20150409,20150410,20150414,20150414,20150420,"2,000",0,"2,000","4,100,000",0,한화,,,,100,"333,000",0,,0,0
215090,유진에이씨피씨기업인수목적2호,,,20150416,20150417,20150421,20150421,20150428,"2,000",0,"2,000","5,000,000",0,유진증권,,,,100,"500,000",0,,0,0
215790,엔에이치기업인수목적5호,,,20150427,20150428,20150430,20150430,20150508,"2,000",0,"2,000","6,500,000",0,NH투자,,,,100,0,0,,0,0
215380,한화엠지아이기업인수목적 주식회사,,,20150507,20150508,20150512,20150512,20150518,"2,000",0,"2,000","5,000,000",0,한화,,,,100,0,0,,0,0
182400,에이티젠,20151007,20151008,20151014,20151015,20151019,20151019,20151023,"12,500","14,500","17,000","1,007,255",0,NH투자,,,,0,0,0,,0,0
225590,신영해피투모로우제2호기업인수목적,20150915,20150916,20150922,20150923,20150925,20150925,20151005,"2,000","2,000","2,000","5,000,000",0,신영,,,,0,0,0,,0,0
133820,화인베스틸,,,20140709,20140710,20140714,20140714,20140722,"4,500",0,"4,700","6,433,560",0,KB증권,,,,500,"25,666,440",0,,0,0
004650,창해에탄올,,,20140721,20140722,20140724,20140724,20140730,"6,000",0,"8,300","1,900,871",0,NH투자,,,,500,"5,323,650",0,,0,0
090410,덕신하우징,,,20140723,20140724,20140728,20140728,20140801,"9,600",0,"13,000","2,000,000",0,KB증권,,,,500,"5,952,000",0,,0,0
198440,우리기업인수목적3호,,,20140804,20140805,20140807,20140807,20140813,"2,000",0,"2,000","6,500,000",0,NH투자,,,,100,"500,000",0,,0,0
122450,케이엠에이치,,,20110516,20110517,20110519,20110519,20110525,"9,500",0,"9,500","3,093,840",0,IBK투자증권,,,,500,"9,281,520",0,,0,0
134060,이퓨쳐,,,20110418,20110419,20110421,20110421,20110427,"5,200",0,"6,400","900,000",0,삼성,,,,500,"2,735,000",0,,0,0
053210,케이티스카이라이프,,,20110523,20110524,20110530,20110530,20110603,"13,500",0,"17,000","2,500,000",0,미래에셋,,,,"2,500","33,966,614","5,600,000",,0,0
019440,세아특수강,,,20110523,20110524,20110526,20110526,20110601,"24,000",0,"28,000","2,582,820",0,하나금융투자,,,,"5,000","6,848,120",0,,0,0
352480,씨앤씨인터내셔널,20210428,20210429,20210506,20210507,20210511,20210511,20210517,"35,000","47,500","47,500","1,480,000",898,NH투자,"삼성,대신",,20210504000459,100,"5,000,000",0,국민은행,0,0
367000,플래티어,20210730,20210802,20210804,20210805,20210809,20210809,20210812,"8,500","10,000","11,000","1,800,000","2,304",KB증권,,하나금융투자,20210803000188,500,"6,415,707",0,국민은행,0,0
315640,딥노이드,20210802,20210803,20210805,20210806,20210810,20210810,20210817,"31,500","42,000","42,000","300,000",835,KB증권,,,20210804000111,500,"3,981,997","330,924",국민은행,0,0
376980,원티드랩,20210726,20210727,20210802,20210803,20210805,20210805,20210811,"28,000","35,000","35,000","730,000","1,731",한국투자,,,20210730000186,500,"3,976,000",0,국민은행,0,0
217480,에스디생명공학,20170214,20170215,20170220,20170221,20170223,20170223,20170302,"15,000",0,"12,000","6,000,000",0,"한국투자,신한",미래에셋,,,500,"18,864,400",0,,0,0
161580,필옵틱스,20170517,20170518,20170523,20170524,20170526,20170526,20170601,"41,000",0,"48,000","1,160,000",0,신한,,삼성,,500,"4,615,200",0,,0,0
263540,샘코,20170831,20170901,20170907,20170908,20170912,20170912,20170915,"14,000",0,"11,000","1,500,000",0,한국투자,대신,,,500,"6,211,131","164,060",,0,0
950160,티슈진,20171017,20171018,20171023,20171024,20171026,20171026,20171106,"16,000",0,"27,000","7,500,000",0,NH투자,한국투자,"하나금융투자,한화,이베스트투자",,0,0,0,,0,0
260930,씨티케이코스메틱스,20171121,20171122,20171127,20171128,20171130,20171130,20171207,"46,000",0,"55,000","2,000,000",0,미래에셋,,신영,,500,"8,103,970",0,,0,0
400760,NH올원리츠,20211028,20211029,20211103,20211105,20211109,20211109,20211118,"5,000","5,000","5,000","28,100,000",453,한국투자,,"NH투자,대신",20211102000141,500,"42,200,000",0,,0,0
290650,엘앤씨바이오,20181016,20181017,20181023,20181024,20181026,20181026,20181101,"18,000",0,"24,000","1,000,000",0,"한국투자,DB금융투자",,,,500,"6,204,332",0,,0,0
222110,팬젠,20160223,20160224,20160302,20160303,20160307,20160307,20160311,"12,500",0,"16,500","1,500,000",0,한국투자,,,,500,"5,981,818","952,864",,0,0
208340,파멥신,20181105,20181106,20181112,20181113,20181115,20181115,20181121,"43,000",0,"60,000","800,000",0,KB증권,삼성,,,500,"5,988,971",0,,0,0
408920,에스케이증권에이씨피씨제7호스팩,20220216,20220217,20220222,20220223,20220225,20220225,20220307,"2,000","2,000","2,000","3,000,000",269,SK,,,20220221000340,100,"620,000",0,국민은행,966,12
216050,인크로스,20161013,20161014,20161020,20161021,20161024,20161024,20161031,"38,000",0,"43,000","471,500",0,신한,,,,500,"26,324,000",0,,0,0
252500,아이비케이에스지엠비기업인수목적,20161017,20161018,20161024,20161025,20161027,20161027,20161102,"2,000",0,"2,000","5,000,000",0,IBK투자증권,,,,100,"315,000",0,,0,0
156100,엘앤케이바이오메드,20161114,20161115,20161121,20161122,20161124,20161124,20161130,"14,500","18,000","15,000","1,023,000",0,NH투자,,,,500,"8,872,672","327,870",,0,0
251270,넷마블,20170411,20170420,20170425,20170426,20170428,20170428,20170512,"121,000","157,000","157,000","16,953,612",0,"NH투자,제이피모간","한국투자,씨티그룹",SK,,100,"67,776,388",0,,0,0
092780,동양피스톤,20171122,20171123,20171128,20171129,20171201,20171201,20171208,"5,700","7,300","5,700","3,300,000",0,IBK투자증권,대신,,,500,"9,868,460",0,,0,0
219420,링크제니시스,20180118,20180119,20180125,20180126,20180130,20180130,20180205,"30,000",0,"30,000","300,000",0,하나금융투자,,,,100,0,0,,0,0
228850,레이언스,20160324,20160325,20160330,20160331,20160404,20160404,20160411,"22,000",0,"25,000","4,000,000",0,대신,,DB금융투자,,500,"12,591,014",0,,0,0
900280,골든센츄리,20161004,20161005,20161010,20161013,20161013,20161013,20161019,"3,200","4,200","3,500","7,904,761",0,유안타,,,,234,"21,500,000",0,,0,0
207940,삼성바이오로직스,20161026,20161027,20161102,20161103,20161107,20161107,20161110,"113,000",0,"136,000","16,541,302",0,"한국투자,씨티그룹","NH투자,제이피모간,CS증권","삼성,신한,KB증권,하나금융투자",,"2,500","55,137,442",0,,0,0
409570,한국제10호스팩,20220125,20220126,20220210,20220211,20220215,20220215,20220221,"2,000","2,000","2,000","4,500,000",401,한국투자,,,20220128000115,100,"910,000",0,국민은행,980,0
246720,아스타,20170213,20170214,20170309,20170310,20170314,20170314,20170320,"13,000",0,"8,000","1,750,000",0,키움,,,,500,"7,600,023",0,,0,0
079440,ING생명보험,20170406,20170421,20170427,20170428,20170504,20170504,20170511,"31,500",0,"33,000","33,500,000",0,"삼성,모건스탠리","골드만삭스,미래에셋,KB증권",,,"1,000","82,000,000",0,,0,0
042000,카페24,20180123,20180124,20180130,20180131,20180202,20180202,20180208,"43,000",0,"57,000","900,000",0,"미래에셋,유안타",한화,,,500,"40,000,000",0,,0,0
255220,SG,20180111,20180112,20180118,20180119,20180123,20180123,20180126,"6,300",0,"6,000","3,132,530",0,대신,,KTB투자증권,,100,"10,000,000",0,,0,0
032300,한국파마,20200722,20200723,20200729,20200730,20200803,20200803,20200810,"6,500",0,"9,000","3,243,000",0,미래에셋,,SK,,500,"9,126,411",0,,0,0
347740,피엔케이피부임상연구센타,20200825,20200826,20200831,20200901,20200903,20200903,20200909,"16,100","18,300","18,300","2,233,000",0,미래에셋,미래에셋,,,500,"6,108,000",0,,0,0
228670,레이,20190722,20190723,20190729,20190730,20190801,20190801,20190808,"17,000",0,"20,000","1,000,000",0,한국투자,DB금융투자,,,500,0,0,,0,0
186230,그린플러스,20190718,20190719,20190725,20190725,20190730,20190730,20190807,"8,500",0,"10,000","700,000",0,한국투자,,,,500,"3,202,873",0,,0,0
322310,오로스테크놀로지,20210208,20210209,20210215,20210216,20210218,20210218,20210224,"17,000","21,000","21,000","1,900,000","1,034",키움,,,20210210001149,500,"7,361,923",0,국민은행,0,0
354200,엔젠바이오,20201123,20201124,20201201,20201202,20201204,20201204,20201210,"10,500",0,"14,000","2,440,000",0,삼성,,,,"1,000","50,000,000",0,,0,0
352940,인바이오,20201125,20201126,20201202,20201203,20201207,20201207,20201211,"5,100",0,"5,800","1,693,000",0,한국투자,,,,500,"45,000,000",0,,0,0
338220,뷰노,20210208,20210209,20210216,20210217,20210219,20210219,20210226,"15,000","19,500","21,000","1,800,000","1,103","미래에셋,삼성",,,20210215001076,100,"8,977,450","304,587",국민은행,0,0
245620,이원다이애그노믹스,20180611,20180612,20180618,20180619,20180621,20180621,20180626,"4,700",0,"6,500","7,200,000",0,SK,,"삼성,하나금융투자",,100,"28,545,094",0,,0,0
286940,롯데정보통신,20180711,20180712,20180717,20180718,20180720,20180720,20180727,"28,300",0,"29,800","4,286,000",0,미래에셋,,"신한,KB증권,하나금융투자",,"5,000","10,000,000",0,,0,0
247540,에코프로비엠,20190214,20190215,20190221,20190222,20190226,20190226,20190305,"37,500",0,"48,000","3,600,000",0,대신,,"SK,유안타,하나금융투자",,500,"16,250,000",0,,0,0
100790,미래에셋벤처투자,20190227,20190228,20190307,20190308,20190312,20190312,20190315,"3,700",0,"4,500","4,500,000",0,KB증권,,대신,,"1,000","26,032,215",0,,0,0
307950,현대오토에버,20190313,20190314,20190319,20190320,20190322,20190322,20190328,"40,000",0,"48,000","3,510,000",0,NH투자,,"현대차증권,미래에셋",,500,"20,652,420",0,,0,0
196300,애니젠,20161122,20161123,20161128,20161129,20161201,20161201,20161207,"22,000",0,"18,000","700,000",0,키움,,,,500,"4,013,831","208,334",,0,0
143210,핸즈코퍼레이션,20161115,20161116,20161122,20161123,20161125,20161125,20161202,"12,000",0,"12,000","5,482,000",0,KB증권,,삼성,,500,"16,634,800",0,,0,0
238120,로고스바이오시스템스,20161019,20161020,20161026,20161027,20161031,20161031,20161103,"22,000",0,"25,500","708,096",0,신한,,,,500,"2,832,385",0,,0,0
290720,푸드나무,20180911,20180912,20180918,20180919,20180921,20180921,20181004,"18,700",0,"24,000","1,555,810",0,미래에셋,,신한,,500,"5,411,488",0,,0,0
